5610546,8200307
411631,884867
3660402,5299276
228865,3762632
3401153,20991251
3387990,14157859
170006,19260977
8132219,14408302
12493156,20492749
10839252,14380467
13949581,20751378
14923488,23087894
1624010,18560649
3672328,8389315
2168607,4921632
3818339,13746035
8793825,10392922
2279291,7895612
2362445,19060603
7511780,19040459
13063241,15034107
14923488,16380120
7505934,8143340
12985350,16556716
5704569,18142979
1562772,4364579
8052478,11562165
297790,19203250
3338750,12747342
4579205,14432775
4404036,12469141
9450274,16899717
8747840,11403723
17999474,20036910
16579663,20937548
12473411,16464790
5842117,8612648
17128309,20128728
1477578,14736188
359113,12561704
14432775,21253562
5537138,16760971
6214338,13048962
6190161,13361852
3024987,5053350
4798330,12174402
13771944,18435231
14633134,21431680
481375,12122419
5444167,18845281
18673631,22654851
597799,23071780
4648562,22991275
14311145,20806023
7511780,9639432
11939185,15144864
3386551,19660641
10654982,22487030
16924659,20019847
9525318,13824827
7082101,22911141
7839811,12174403
18211588,20822727
8320377,16288270
15211815,15858891
8452131,8452134
8912113,19947814
438652,9383862
8389315,17857284
3788557,3888891
7922492,15286502
17543732,19178250
14350198,19728871
7911686,16850376
5505335,7464993
3800349,11314030
16105484,20425837
14024978,19130322
10115624,12908415
8200307,9191794
2375094,19100233
5842117,18566815
17468430,20825513
18115314,21544322
288695,19710610
16556717,23227325
3024986,5760649
5138483,6464850
2362300,4961126
3532296,8009241
10840966,22274573
598483,693636
10539421,17787591
16732619,23677117
9296325,19800554
14175531,15471169
5199811,10205542
5246170,17241450
8909675,9221947
8581121,13617295
19662493,19693671
7574034,11419588
18398590,19728871
2538511,11730227
3318214,6185786
6633988,8966034
844858,16353023
19045087,20815136
16209101,16966539
1048665,16082064
9766481,14533769
8164056,20485072
17984312,20691789
12440171,22674018
4629672,16023045
19117993,21561833
6217449,16410666
11070888,18310878
19728871,22479286
932225,16544386
11717079,16797428
10345032,15858892
5674869,6387775
18034376,23452437
1769771,1913136
16820041,21354223
5869013,16289496
3387990,10685269
4852691,20869815
3454026,23677134
1785986,11893997
4364579,7893892
6595224,7655020
12260713,19984804
5483489,7386971
8258909,9261775
17543732,22545244
11159237,22991277
3517430,14370985
12553787,19693671
8400507,22275471
22255481,22857041
15737836,19392393
13337915,21032350
2943254,14708602
8428267,10174077
15917727,22525884
9656103,19147275
6319402,19826765
5498222,21308543
22207784,22704165
10277959,14303294
8966034,12174403
11792098,18845281
3229363,9632237
2279291,21902615
16338011,19262311
7350139,17052257
5199811,13949581
4223002,13139267
16925759,18390011
14776145,22556550
1785986,19169483
20919947,21276480
3253024,5271061
8664461,10055931
9223155,14194234
9860858,9860859
5551857,22739188
2499053,18314468
21285350,23677138
3325456,13741605
4324758,16556717
14733078,17954700
17212288,21656668
3067994,19178250
18398590,20267318
13949581,15018553
3800349,12607168
3345991,6381991
10453631,16544386
