3362080,21996068
14317425,22993368
7760800,9693857
12678588,13783899
831650,4471000
2461168,21870537
7132185,8612648
17456565,22993368
2461168,7132186
1458628,8612648
1421557,6061403
8385785,18471152
20544327,20654105
948486,16224018
13028547,21488868
367771,14183083
11548510,14317426
2711644,14317426
15571541,19584878
1896089,10131427
17815062,21636561
3608108,17420328
4716110,21247844
16466520,17456565
8612647,8793826
4471001,6814854
7132185,14317426
1421557,19912848
3286240,4938100
367771,12614305
4518933,19584878
6168445,10793696
16351776,21488868
9693857,14183083
12172485,18269744
2711645,14183083
7132185,13902981
13028547,18731109
9693856,21870537
411631,14183083
12614305,13783899
6795580,9568958
6061402,14183084
8793825,18269745
17815062,21827619
14317425,16388708
1966263,19142736
6729311,15972030
2532321,14317426
6061402,7132186
8793825,22246375
3768629,9693856
8921716,16076390
8778962,16388707
8612647,16224018
13902981,19142736
1458628,8625347
16224018,19142736
8778961,21488869
4471000,18269745
18731110,21488868
13028546,18269745
2532322,22993367
2711644,13902981
250596,16351775
8625346,9088423
10287986,18623183
3608108,4938100
3768628,19912848
21224967,23402237
250596,1421557
14129929,19685311
4518933,15571542
13121131,20544327
14317425,16466520
3768629,21488868
13902980,21488869
7132186,17456565
1421558,16466519
250595,4623013
9693857,19584877
2532322,14183083
18269744,18731110
6244937,16351775
17456565,21488869
8778961,11319480
831650,14183083
2532322,2711644
8793826,19912847
15894276,18471152
12172484,16388708
1831679,22366639
1458628,15571542
14887616,15972030
8778961,18731110
22135198,22135201
6168445,16209101
1421557,11548511
11548511,19912847
13902981,22993367
14183083,18731110
10350952,14386499
2532321,12172485
2461168,12678589
3024986,3024993
9415194,22262998
4518934,6814854
15571541,16388708
12678588,18731110
250596,8625346
10287986,12172485
250595,367771
367771,8778961
15972030,23243320
1421557,12678589
367771,6814854
10287986,19584878
12678589,18623182
1421557,18269745
831649,18623183
1421557,16466520
2418918,9325670
8612647,8612648
1966262,13902981
16351775,18269745
16224018,16466519
411630,3768629
22768445,22768446
7132186,8612647
948486,15571542
8778961,16224018
8793825,22993368
16388707,18623183
10287987,19142736
22246375,22993367
16388708,21870536
12678588,12678589
1458629,12614305
10878062,18600879
4471000,11548511
1458629,16224017
2532322,19584877
367771,16351775
13569337,20418573
14502142,21177597
16209101,22810500
1458629,18269744
367770,13902981
4224228,22810500
831649,11319480
8793826,12172484
948487,3768628
3768628,4518934
8612648,18623182
6168445,7346958
6168445,9792904
5174084,22899270
14053882,14849002
4223265,6756635
19685311,22434268
3768628,18623183
9088423,18731109
607094,15894276
7346958,19934218
12678588,19142737
948486,6061403
21224972,23402244
411631,13028546
17456565,19142737
10287986,16466520
11319479,12678589
1966262,12172485
6980854,16324741
9088422,12172485
4518933,13783899
7132185,19912848
14183084,19142736
12678588,18269745
20519147,21407347
14317425,16224018
14183083,18623183
4623013,8793825
14183083,15571542
1421558,6244936
18269744,21870537
8612648,8625346
3087100,3517430
16224017,21870537
367770,17456566
6244937,13028546
948486,6814855
10318446,18542300
14183083,17456566
12678588,16351776
4471001,18731109
250596,19912847
14317425,22246375
1966263,22993367
10287987,18269744
4518934,18623182
8489742,20372195
16388707,17456566
831649,21870537
13395222,15894276
6061402,8778962
11997195,15972030
9693856,22246375
14183084,19912847
9568958,19474501
15431560,21438070
13902980,19584878
2711645,12614305
367770,7760801
4938100,16209101
10793696,17420328
9792904,19934218
19142736,22246375
4623013,7132185
10287986,14317426
12264241,12264242
2711644,19912848
4623013,6061402
1966263,12172484
2538511,18600879
15894276,18773058
1421558,1458628
6244936,7760801
14742330,17856104
367770,411631
250595,12678589
16224017,16388708
4938100,18471152
4518934,19584877
12678588,15571542
9792904,22810500
3516106,15972030
3362080,14849002
831650,18269744
8778962,13902980
411630,13902981
3768628,9693857
11319479,13028547
3768629,8625346
831649,7132186
10793696,15894276
2711645,22993367
250596,19584877
12172485,19912847
2711645,17456565
4518933,7760801
367771,4518933
948487,18731109
6814854,18731110
13974204,15972030
9693856,19584878
4518934,16388707
13902980,14183084
3286240,4223265
4623012,14317426
6814855,13902980
14183083,21870537
367770,15571542
1421557,8778962
831650,17456565
15894276,21827619
17815062,22262998
2825450,23596949
2532322,6814854
9088423,11548510
8793826,14317425
6061402,22246375
831649,1421558
8625346,16466520
6751999,19035955
11548510,13783899
1458629,1966262
1966263,17456565
12678588,21870537
3768629,18731109
4518933,16351776
7132185,11548511
6061403,12172484
948486,8793826
8024375,9568958
948487,4518933
14785308,15894276
4223265,8385785
4938100,17420328
10287987,18731109
250595,1421558
831650,8625346
2575374,23058336
11548510,13028547
12678588,16466520
250595,8625347
411631,4623012
1458629,22246374
19584878,22993367
