184741,15580610
7395775,11145818
3558514,10240922
6866575,13210305
4208869,20200144
16733950,17231006
6939447,8639730
15299682,19926790
11482931,19251430
1089238,14758866
7132185,19478367
8856524,21925739
3573409,16058262
92552,7019245
9857695,11481709
5826730,14191679
339301,417300
380318,18623182
323161,18426418
10598290,20462345
21877683,23029916
18623182,21253562
6902534,16851956
3282600,12104132
5435234,19549577
935017,11088622
2498760,17119759
2633238,22560734
1632942,11846837
482330,978946
18034373,18675737
3167466,23574721
9766291,13719500
2439668,22301096
5883596,7170603
17716716,19292974
338138,357304
10685269,18096549
2521140,16924659
4791144,7908169
2687958,22321272
2396214,13748907
2518655,16586894
3430784,21253562
2238218,3788596
13822269,19515832
17439818,18956017
7861020,17987049
9325670,21028032
4602568,7006052
12980227,21280043
17999460,19584877
8988243,9856200
11562173,12530708
15612870,21570965
6319887,7911395
18524854,19774092
12776420,19935081
708766,4204663
330930,18542300
5854498,12222321
649639,16012363
13196323,18347503
949221,21285620
12469141,19147300
6379126,20247400
653371,7143272
3745402,14297380
4726770,11792098
20919947,21807527
9353181,19549577
10539421,17994731
9717674,11149084
11090448,11219274
488614,2767689
40044,11548510
23267978,23614264
10158738,23486114
1686479,17467385
19752873,23241193
3978711,18269393
10174077,22580642
810884,12923083
22207815,22728534
5145801,22991420
16116703,21561833
8344457,10846739
668660,10220823
36860,23383764
5760649,7143272
302936,12595519
935017,8766831
19035955,20239269
7225732,19935081
15072228,23611770
3287812,14138097
8546232,22900247
18696387,19299263
8766831,10271561
15599611,16116703
7872662,17984312
813588,6189963
5414088,8778962
380318,17930257
6936843,13703886
14647876,19691919
6031248,11012490
11562173,19267604
6121196,8117216
3078767,17713680
15328073,23291292
310182,19267604
17273098,19722337
13344859,20428223
1410953,21374275
2232617,5824704
9845518,19335986
15231592,22304989
1274215,15854363
5174084,21130111
1760351,21293476
8273324,12693284
699718,16038356
1699613,6359501
2069219,18034383
1189509,9209383
9054825,10690321
2235431,21834878
5523389,13233956
8437742,20870396
418257,13120648
16544386,21636561
17456565,20051892
1102939,9261908
5199811,17856104
945607,9236363
598994,22642186
9530015,23124633
13207434,17780438
172460,11998194
6146146,6906419
9756366,14284540
12039034,14617443
9590327,21246898
16639229,21840034
14495973,18976770
5596825,17615293
16053989,17901734
20019847,20725036
15260218,17724880
5174084,22939296
6780166,20383360
15612870,18972686
3319146,20836134
14808281,23250845
20177224,22900234
789253,22137915
1677217,10760907
4118412,18269744
13351233,22271237
9918989,10005623
11277510,22728535
8274572,21374041
16005064,16902397
3291802,9647576
3567576,15805164
11213172,13490964
10218878,17119760
8344458,10760907
2494612,13447231
494226,22300980
1490117,10287986
3573409,13840371
20696811,21293479
15416858,20841292
13247325,23130941
1113240,19643373
8135072,20089258
7895612,12835734
2265495,21364786
2721034,18675577
7052397,21933390
6844412,10318446
948486,9913454
670011,16749958
12955229,19141603
3024981,12544564
1327097,7504901
3493862,5753321
6902534,13279978
413562,941896
8801417,9689181
12800568,20508693
896701,11730227
1235581,4787102
20474021,22965182
896701,13924908
3024979,8273324
1214974,19875183
2602105,8801744
854262,3024990
19344016,23158910
9846843,11818436
16388707,22358005
47337,4894708
246646,21531069
14876163,21840034
5021676,5592500
755203,16240956
7760801,20336463
4224228,11513043
1214975,8254921
6302320,18221863
12678589,17972560
701029,4673960
6304370,9356670
792644,12101435
181591,20037335
5297820,23383764
17373549,20247400
120707,746929
16579945,23390255
3053403,12384825
7303337,21733505
923861,7781594
46158,9120775
2325202,19134229
3767903,15797402
14823836,16537089
5822585,19416288
15760850,20059162
1974719,11572565
744014,4761833
1395368,5090669
16388707,21266147
7119938,20254498
6491370,14742330
8292297,9621596
17891162,23031483
5704569,6008880
2459317,6282214
268806,4491957
3024989,3078462
11314012,20254498
15599613,19476935
5609837,17901739
983037,16098010
1332258,4147982
151885,10478671
23047155,23510383
2711645,17847880
2440999,4762101
4519452,12859344
20661433,22556550
16706229,16797428
19993993,21570965
2711644,14736188
14317425,22434268
6416201,19994918
6233042,20059162
7170603,22728536
917011,16586894
11113074,18972693
2742287,18030152
11433309,16499419
7680527,18207261
17477953,19436818
912653,10240922
649639,10412897
3993124,17981986
6416201,18515326
411631,12914531
100791,7187035
5017378,19040459
3024985,8086217
2439668,9261775
3387990,9296325
7067836,9778726
20037616,21369761
9564133,15588201
9830269,16568044
2145308,11036037
17467385,18891988
5335270,19276022
941896,9665214
1158843,17239344
14878607,16579945
5260867,14168494
3287812,5875194
1833576,6304372
934048,3992343
7736983,14975464
2190568,12116028
9845518,17128309
15527452,22966751
4787102,16529002
17724880,19392665
13439950,19660893
10713685,10912340
13981689,16341721
6840241,10658266
4247524,5893532
708766,18880062
7398604,20239269
2226035,9564133
17553389,22366505
9793984,12819863
6322468,22133607
3024993,8625346
616260,6693221
10760907,22271237
12626918,18790182
14479581,15861394
1008325,20735941
330896,13255487
10658266,11277510
2965996,21674149
330216,14282702
5438231,11540200
12614305,20493053
5036269,18741084
274159,4193496
5671908,15311521
3266833,21089172
3253027,19746603
7015918,7169017
2214602,4889264
6330721,19963744
13106834,19096138
2198730,14212319
13863615,22717685
184741,22821011
861011,16995204
413237,14001795
10909692,20958789
2278820,3109682
5084177,8164056
2747367,6533214
12435022,19035955
9068428,9540291
924033,2602107
21348103,23677150
1015744,20789900
330896,14414546
9275622,20063872
19926877,21930706
15593678,23124633
2955074,14956125
3577905,19090291
7380658,14843540
8143637,14322332
12819863,22768445
303331,11854456
9261775,18693224
3402503,16485992
15607084,16924659
3801655,12923790
11353263,14406880
750310,15912858
8558409,21824901
17927694,22953272
1889366,18471152
3541461,19555516
19774092,20585148
1604134,5084177
3660402,10118785
4716110,12524253
264493,12894191
813588,13439950
4648562,22126763
9591165,18733556
16209101,17562349
18935118,22691375
6371599,7286007
4726770,13783899
775447,6680024
14864066,17267680
1907167,22306604
2775424,4247524
370982,17119760
672082,2469707
6430125,19488257
420619,16851953
1639107,18042543
3584508,8273323
4047586,19462026
3903350,14191679
2217508,7460370
13351233,18036460
7422454,7460370
13351146,22743765
555513,6992704
10851,20239270
7436647,18536907
480017,2090333
7981028,22900234
2432640,10763720
15506300,20091126
11683526,21321505
14956500,18962892
19138361,22967208
1102936,4716110
8500021,21823682
2221297,18284812
10466758,23099329
9756366,22998998
5236700,20519261
3375722,23022778
562437,14950969
9191794,22502712
3603774,5236700
13516684,15767189
5400742,17212288
16850376,20856391
5444167,21308543
8344458,21900384
4629671,7235121
18435231,20880642
62362,18099260
9592646,22619332
5442020,22924617
1953115,14183083
4603553,13716732
8015400,15311522
20856551,23525240
291167,689011
946865,11752189
859157,20681845
16663549,18880062
3386551,21152728
17670291,21291602
3634782,15742104
1446728,10348730
2169065,17273098
14196271,17999474
588571,18741084
19687453,19912848
470160,1180878
10432260,11088622
16034464,19912847
827646,7286004
15416858,17217414
2890392,4056440
16805228,21407347
614390,10385815
1616055,19875962
16458721,16499420
14778878,14988339
16474825,19267604
18208567,18489832
3459078,12757148
5567860,22966751
10293577,20919947
3603774,11957386
9304937,16466743
3318214,3753583
8024375,21266476
473797,13955716
494226,18377055
7395775,18433984
15178715,20383360
6379126,18115173
14878607,21925741
2247987,5967901
12312915,20287675
19360483,19849797
1421558,11825739
22019481,22950125
14877116,18036460
2232617,15115748
8801436,23370570
11370967,22921765
16548896,18471152
18427451,19366418
582326,17147420
12721185,13233956
8708611,19718986
11090449,21247844
5260867,16583451
44949,5246170
4824415,5174084
6778337,14390569
17999474,23595064
13783899,19752873
14397289,22224116
17371628,18153746
13741605,23094550
14807299,20953665
7781593,22691375
9385030,15461830
11513043,16301846
19947818,21395181
7257286,12759328
4579115,11130567
1624010,17551461
3024992,13351146
19060603,20692111
17511631,18457132
8162671,15982225
12306296,14134127
2056082,20286589
11514180,21722036
8921716,16891145
8709510,9693857
764085,19351243
4376758,20905348
10076077,12345227
2829981,18790182
1158840,21715891
19142736,20640355
